;instance;makespans;result;models;models_more;time_total;time_unsat
42;43_3_22_L.lp.out;[7392, 6378, 6369, 6040, 6011, 5993, 5979, 5916, 5870, 5681, 5634, 5493, 5479, 5474, 5438, 5245, 5142, 5029, 5014, 4975, 4908, 4899, 4895, 4656, 4649, 4541, 4520, 4449, 4435, 4378, 4343, 4300, 4297, 4188, 4157, 4135, 4134, 4130, 4020, 3977, 3971, 3948, 3619, 3607, 3604, 3555, 3484, 3442, 3405, 3369, 3306, 3303, 3252, 3243, 3234, 3189, 3162, 3056, 3040, 3037, 3018, 3000, 2949, 2882, 2829, 2807, 2776, 2773, 2750, 2744, 2738, 2717, 2714, 2687, 2682, 2663, 2661, 2652];FEASIBLE;78;True;299.98;0.0
43;44_3_42_L.lp.out;[12889, 12797, 12670, 12620, 12613, 12358, 12356, 12293, 12176, 12140, 12132, 12116, 11982, 11780, 11733, 11609, 11589, 11563, 11555, 11517, 11507, 11199, 11065, 10875, 10491, 10410, 10307, 10286, 10260, 10245, 10119, 10111, 9885, 9741, 9602, 9598, 9584];FEASIBLE;37;True;299.97;0.0
44;45_3_10_L.lp.out;[2777, 1673, 1663, 1556, 1528, 1380, 1357, 1306, 1280];OPTIMAL;9;False;0.327;0.265
45;46_3_37_L.lp.out;[10755, 10731, 10658, 10623, 10560, 10528, 10414, 10364, 10268, 10232, 10172, 10156, 10125, 9962, 9885, 9254, 9149, 9130, 9120, 9101, 9058, 9045, 8943, 8907, 8809, 8405, 8362, 8341, 8207, 8139, 8087, 7870, 7818, 7817, 7687, 7644, 7643, 7596, 7509, 7468, 7416];FEASIBLE;41;True;299.974;0.0
46;47_3_46_L.lp.out;[14003, 13998, 13993, 13925, 13846, 13827, 12015, 11722, 11591, 11583, 11575, 10945, 10887, 10860, 10844, 10842, 10744, 10570, 10557, 10357, 10208, 10151, 10133, 10066, 9887, 9665, 9642, 9467, 9062, 8880, 8657, 8490, 8395, 8364, 8317, 8283, 8211, 8206, 8188];FEASIBLE;39;True;299.968;0.0
47;48_3_6_L.lp.out;[1712, 1325, 1069, 1023, 937];OPTIMAL;5;False;0.017;0.001
48;49_3_25_L.lp.out;[7766, 7259, 6404, 6307, 6202, 5870, 5183, 5034, 4643, 4639, 4447, 4437, 4403, 4385, 4374, 4340, 4315, 4212, 4016, 3858];FEASIBLE;20;True;299.993;0.0
49;50_3_11_L.lp.out;[3222, 2192, 2185, 2023, 1937, 1774, 1733, 1725, 1696, 1596, 1553, 1502, 1451, 1360, 1353, 1312];OPTIMAL;16;False;1.283;0.083
50;51_3_46_H.lp.out;[17422, 17390, 17372, 17356, 17341, 17284, 17188, 17177, 17075, 16892, 16790, 16638, 16480, 16466, 16433, 16338, 16231, 16005, 15953, 15910];FEASIBLE;20;True;299.991;0.0
51;52_3_37_H.lp.out;[13678, 13565, 13287, 13279, 13263, 13257, 13236, 13232, 12802, 12794, 12787, 12784, 12777, 12744, 12303, 11779, 11565, 11499, 11481, 11451, 11450, 11394, 11263, 11255, 11166, 11053, 10915, 10897, 10804, 10787, 10772, 10655, 10627, 10614, 10611, 10583];FEASIBLE;36;True;299.987;0.0
